"Cell" "sample" "Size_Factor" "n.umi" "hash_umis" "pval" "qval" "top_to_second_best_ratio" "top_oligo"
"G07_B02_RT_552" "G07_B02_RT_552" "sciChem18" 1.40201127518022 5662 5 1.94598496103083e-12 4.67036390647398e-11 1.00403225806452 "Nutlin_100_AB05"
"G07_B02_RT_554" "G07_B02_RT_554" "sciChem18" 0.994184964650048 4015 41 1.25315945638295e-05 0.000175442323893613 36 "Dex_5_BC12"
"G07_B02_RT_557" "G07_B02_RT_557" "sciChem18" 1.19525051665399 4827 33 0 0 31.5820016820858 "Nutlin_5_AB08"
"G07_B02_RT_565" "G07_B02_RT_565" "sciChem18" 2.0817217927305 8407 117 0 0 66.0896180215475 "SAHA_50_AF06"
"G07_B02_RT_566" "G07_B02_RT_566" "sciChem18" 0.273369913069403 1104 12 5.88331253075463e-13 1.47082813268866e-11 1.00974817221771 "BMS_100_AH05"
"G07_B02_RT_567" "G07_B02_RT_567" "sciChem18" 1.14424127562836 4621 80 0 0 84.3013698630137 "Dex_1_AC05"
"G07_B02_RT_570" "G07_B02_RT_570" "sciChem18" 0.261979500024845 1058 8 6.13208851940477e-55 1.96226832620953e-53 1 NA
"G07_B02_RT_572" "G07_B02_RT_572" "sciChem18" 0.310760181976541 1255 1 3.20815634337218e-11 6.41631268674435e-10 Inf "SAHA_50_AE02"
"G07_B02_RT_575" "G07_B02_RT_575" "sciChem18" 0.292684091710176 1182 5 0.76598262597864 1 1.00408163265306 "SAHA_50_AF06"
"G07_B02_RT_576" "G07_B02_RT_576" "sciChem18" 1.30568799965123 5273 109 0 0 5.14832343167858 "BMS_0.1_AH03"
"G07_B02_RT_579" "G07_B02_RT_579" "sciChem18" 0.804757443365543 3250 11 2.44466841655274e-12 5.62273735807131e-11 3.05352798053528 "Dex_10_BD07"
"G07_B02_RT_583" "G07_B02_RT_583" "sciChem18" 2.39248197470704 9662 303 0 0 23.1990672037312 "BMS_0.5_AG06"
"G07_B02_RT_586" "G07_B02_RT_586" "sciChem18" 0.8797855988547 3553 79 0 0 76.2321428571428 "Dex_5_AD08"
"G07_B02_RT_587" "G07_B02_RT_587" "sciChem18" 0.270893736320586 1094 65 0 0 26.1513292433538 "Dex_5_BD08"
"G07_B02_RT_588" "G07_B02_RT_588" "sciChem18" 0.799309854518146 3228 36 0 0 5.31816803154383 "Dex_0.5_BD10"
"G07_B02_RT_590" "G07_B02_RT_590" "sciChem18" 1.01944196748798 4117 19 0 0 15.2152103559871 "Dex_0.5_BD10"
"G07_B02_RT_600" "G07_B02_RT_600" "sciChem18" 1.54117240846374 6224 231 0 0 276.4033203125 "Nutlin_50_AA10"
"G07_B02_RT_601" "G07_B02_RT_601" "sciChem18" 1.2222408432161 4936 35 0 0 16.5170842824601 "BMS_0.1_AG07"
"G07_B02_RT_604" "G07_B02_RT_604" "sciChem18" 1.44435389758499 5833 49 0 0 47.4304235090752 "Dex_50_AC10"
"G07_B02_RT_612" "G07_B02_RT_612" "sciChem18" 0.296645974508283 1198 65 0 0 72.7924528301887 "Nutlin_5_AA04"
"G07_B02_RT_613" "G07_B02_RT_613" "sciChem18" 0.804014590340898 3247 267 0 0 329.371457489879 "BMS_0_BH12"
"G07_B02_RT_614" "G07_B02_RT_614" "sciChem18" 0.479635436245864 1937 59 7.83821246221943e-14 2.03793524017705e-12 51 "BMS_10_AG03"
"G07_B02_RT_617" "G07_B02_RT_617" "sciChem18" 1.59787685601165 6453 201 0 0 230.661290322581 "SAHA_100_E09"
"G07_B02_RT_619" "G07_B02_RT_619" "sciChem18" 0.344188568085571 1390 6 0.958100167649258 1 1.0049710024855 "Dex_1_AD09"
"G07_B02_RT_623" "G07_B02_RT_623" "sciChem18" 1.27126914284268 5134 68 0 0 35.5860373647984 "Dex_0_BD12"
"G07_B02_RT_625" "G07_B02_RT_625" "sciChem18" 2.09484552949923 8460 57 0 0 50.646801051709 "Nutlin_0.1_BB03"
"G07_B02_RT_626" "G07_B02_RT_626" "sciChem18" 0.594777655065857 2402 34 0 0 Inf "Dex_5_AC12"
"G07_B02_RT_629" "G07_B02_RT_629" "sciChem18" 3.67737008966821 14851 179 0 0 1.03377549518311 "SAHA_5_AE12"
"G07_B02_RT_630" "G07_B02_RT_630" "sciChem18" 0.369940806273268 1494 3 1.33100285946399e-27 3.72680800649916e-26 1 NA
"G07_B02_RT_635" "G07_B02_RT_635" "sciChem18" 0.478149730196574 1931 3 0.983991190065859 1 1.00734693877551 "BMS_0.1_BH11"
"G07_B02_RT_637" "G07_B02_RT_637" "sciChem18" 1.63997186074154 6623 266 0 0 326.432760364004 "Dex_5_AC04"
"G07_B02_RT_647" "G07_B02_RT_647" "sciChem18" 1.29504043963132 5230 53 0 0 28.1982427237781 "BMS_0_BH04"
"G07_B02_RT_648" "G07_B02_RT_648" "sciChem18" 0.704967520388216 2847 61 0 0 54.6597609561753 "Dex_50_AC10"
"G07_B02_RT_656" "G07_B02_RT_656" "sciChem18" 1.13309848025869 4576 32 0 0 37.6731328806984 "SAHA_10_AF07"
"G07_B02_RT_660" "G07_B02_RT_660" "sciChem18" 1.31361176524745 5305 109 6.79980525291527e-50 2.10793962840373e-48 6.26229239957457 "SAHA_5_AE12"
"G07_B02_RT_663" "G07_B02_RT_663" "sciChem18" 0.972394609260458 3927 92 0 0 83.4868525896414 "Dex_100_AC01"
"G07_B02_RT_665" "G07_B02_RT_665" "sciChem18" 1.97772236928018 7987 74 0 0 66.5872509960159 "Nutlin_1_AA05"
"G07_B02_RT_666" "G07_B02_RT_666" "sciChem18" 1.00186111257138 4046 77 0 0 77.9518619436876 "SAHA_0_BE08"
"G07_B02_RT_670" "G07_B02_RT_670" "sciChem18" 1.41142074682572 5700 138 0 0 5.60394555618569 "Dex_50_AC10"
"G07_B02_RT_673" "G07_B02_RT_673" "sciChem18" 1.27869767308913 5164 57 0 0 8.77274900398406 "Nutlin_0.1_AA07"
"G07_B02_RT_674" "G07_B02_RT_674" "sciChem18" 0.657177309136047 2654 145 0 0 152.851351351351 "BMS_0.1_BH11"
"G07_B02_RT_676" "G07_B02_RT_676" "sciChem18" 1.45178242783144 5863 16 0 0 8.98725099601594 "Dex_5_BD08"
"G07_B02_RT_677" "G07_B02_RT_677" "sciChem18" 1.03553711635529 4182 76 0 0 16.3903040262942 "Dex_100_AC01"
"G07_B02_RT_684" "G07_B02_RT_684" "sciChem18" 1.01448961399035 4097 183 0 0 1.5466285256863 "Nutlin_5_AA12"
"G07_B02_RT_690" "G07_B02_RT_690" "sciChem18" 0.723786463679226 2923 25 0 0 21.850622406639 "Dex_5_BC04"
"G07_B02_RT_694" "G07_B02_RT_694" "sciChem18" 1.49090602046275 6021 99 0 0 58.3280132085856 "Dex_1_AC05"
"G07_B02_RT_698" "G07_B02_RT_698" "sciChem18" 1.31460223594698 5309 131 0 0 157.002014098691 "Dex_100_BC01"
"G07_B02_RT_701" "G07_B02_RT_701" "sciChem18" 0.342207626686517 1382 3 1.67412524180771e-16 4.52013815288081e-15 1.00725806451613 "SAHA_0_BF12"
"G07_B02_RT_702" "G07_B02_RT_702" "sciChem18" 1.2574025530493 5078 55 0 0 44.9123505976096 "BMS_0.1_BG07"
"G07_B02_RT_705" "G07_B02_RT_705" "sciChem18" 5.86234845282438 23675 314 0 0 1.02075728720309 "SAHA_0.1_AE07"
"G07_B02_RT_706" "G07_B02_RT_706" "sciChem18" 1.89155141842135 7639 96 0 0 70.6941935483871 "Nutlin_10_AA11"
"G07_B02_RT_707" "G07_B02_RT_707" "sciChem18" 1.67042883475199 6746 90 0 0 80.5697211155378 "SAHA_0_BF04"
"G07_B02_RT_710" "G07_B02_RT_710" "sciChem18" 1.40943980542667 5692 109 0 0 121.811957569913 "Dex_100_AD05"
"G07_B02_RT_711" "G07_B02_RT_711" "sciChem18" 0.502416262334981 2029 3 0.32543259445178 1 1.01221498371335 "BMS_5_BG12"
"G07_B02_RT_713" "G07_B02_RT_713" "sciChem18" 1.54934379173483 6257 77 0 0 58.3421787709497 "BMS_0.1_AH11"
"G07_B02_RT_716" "G07_B02_RT_716" "sciChem18" 0.255789058152802 1033 5 7.38593572904123e-07 1.1817497166466e-05 1 NA
"G07_B02_RT_718" "G07_B02_RT_718" "sciChem18" 0.269655647946177 1089 3 0.999999400812469 1 1.01731244847486 "BMS_0.1_BH11"
"G07_B02_RT_719" "G07_B02_RT_719" "sciChem18" 1.45995381110254 5896 75 0 0 35.843220338983 "SAHA_0_BE08"
"G07_B02_RT_720" "G07_B02_RT_720" "sciChem18" 1.20961234179713 4885 49 0 0 46.4626865671642 "Nutlin_10_AA11"
"G07_B02_RT_727" "G07_B02_RT_727" "sciChem18" 0.35136948065714 1419 5 0.00200623549582741 0.0240748259499289 1.01219512195122 "Dex_0.1_AD03"
"G07_B02_RT_729" "G07_B02_RT_729" "sciChem18" 0.927575810106869 3746 90 0 0 40.7086776859504 "Dex_50_AC10"
"G07_B02_RT_730" "G07_B02_RT_730" "sciChem18" 0.813176444311521 3284 73 0 0 63.9377462568952 "Dex_100_AC09"
"G07_B02_RT_735" "G07_B02_RT_735" "sciChem18" 1.02315623261121 4132 41 0 0 35.9456342668863 "BMS_0.1_AH11"
"G07_B02_RT_737" "G07_B02_RT_737" "sciChem18" 2.36573926581982 9554 109 0 0 1.18962397663962 "BMS_0.5_AH10"
"G07_B02_RT_739" "G07_B02_RT_739" "sciChem18" 2.57646190714415 10405 436 0 0 1.95530413834638 "SAHA_100_AE01"
"G07_B02_RT_740" "G07_B02_RT_740" "sciChem18" 1.45673478132907 5883 78 0 0 120.500635324015 "BMS_0.1_AH11"
"G07_B02_RT_741" "G07_B02_RT_741" "sciChem18" 0.983785022305017 3973 34 0.000186776744966257 0.00242809768456134 27 "Dex_5_BC12"
"G07_B02_RT_742" "G07_B02_RT_742" "sciChem18" 1.36660194767213 5519 67 7.83655337055032e-71 2.66442814598711e-69 36.3240692186681 "Dex_0.5_BC06"
"G07_B02_RT_744" "G07_B02_RT_744" "sciChem18" 1.22818366741326 4960 87 0 0 57.1569195136074 "BMS_0_AH12"
"G07_B02_RT_745" "G07_B02_RT_745" "sciChem18" 1.60703870998227 6490 135 0 0 2.25198823401242 "SAHA_0_AF04"
"G07_B02_RT_746" "G07_B02_RT_746" "sciChem18" 0.334779096440066 1352 1 0.0128136967588516 0.128136967588516 Inf "SAHA_0_BF04"
"G07_B02_RT_748" "G07_B02_RT_748" "sciChem18" 1.00037540652209 4040 66 0 0 32.5121107266436 "Dex_0.1_AC07"
"G07_B02_RT_752" "G07_B02_RT_752" "sciChem18" 0.350874245307377 1417 4 1.09163661025644e-05 0.000163745491538466 1.00322841000807 "BMS_100_AG09"
"G07_B02_RT_754" "G07_B02_RT_754" "sciChem18" 1.82642796992746 7376 41 0 0 30.9019920318725 "BMS_0.5_BH02"
"G07_B02_RT_756" "G07_B02_RT_756" "sciChem18" 1.03182285123207 4167 22 0 0 12.1784266017843 "Nutlin_10_BA03"
"G07_B02_RT_757" "G07_B02_RT_757" "sciChem18" 0.488302054866724 1972 88 0 0 108.110998990918 "SAHA_0.1_BF03"
"G07_B02_RT_758" "G07_B02_RT_758" "sciChem18" 1.09174632855344 4409 57 0 0 52.1886477462437 "Nutlin_0_AB12"
"G07_B02_RT_759" "G07_B02_RT_759" "sciChem18" 0.783214705650835 3163 21 0 0 7.02024989228781 "Dex_1_BD09"
"G07_B02_RT_766" "G07_B02_RT_766" "sciChem18" 3.69990329808245 14942 286 0 0 1.8076248049922 "SAHA_0_BE08"
"G08_A01_RT_386" "G08_A01_RT_386" "sciChem18" 1.27795482006448 5161 71 0 0 58.3685380767093 "BMS_0_AG08"
"G08_A01_RT_387" "G08_A01_RT_387" "sciChem18" 3.11552558536162 12582 283 0 0 266.168426903835 "SAHA_0_AF04"
"G08_A01_RT_388" "G08_A01_RT_388" "sciChem18" 1.84747547229241 7461 72 0 0 27.3203389830508 "Dex_0.1_BD11"
"G08_A01_RT_389" "G08_A01_RT_389" "sciChem18" 3.8100931634048 15387 513 0 0 5.05039048234402 "Dex_5_AC04"
"G08_A01_RT_392" "G08_A01_RT_392" "sciChem18" 5.27277076893104 21294 405 0 0 382.596998332407 "Nutlin_10_AB07"
"G08_A01_RT_393" "G08_A01_RT_393" "sciChem18" 0.314722064774648 1271 13 0.342640569673595 1 1.89659090909091 "Dex_100_BD05"
"G08_A01_RT_395" "G08_A01_RT_395" "sciChem18" 2.9872596297729 12064 366 0 0 352.541411895498 "Dex_5_AD08"
"G08_A01_RT_396" "G08_A01_RT_396" "sciChem18" 3.79746466198584 15336 139 0 0 1.66953172253526 "Nutlin_0.5_AB02"
"G08_A01_RT_397" "G08_A01_RT_397" "sciChem18" 2.48385289673839 10031 119 0 0 57.2233009708738 "Dex_0.1_AD11"
"G08_A01_RT_400" "G08_A01_RT_400" "sciChem18" 4.58835551555801 18530 162 0 0 80.1933285509326 "BMS_0.5_AH02"
"G08_A01_RT_401" "G08_A01_RT_401" "sciChem18" 0.905042601692634 3655 388 0 0 161.680373831776 "BMS_0.1_BH03"
"G08_A01_RT_402" "G08_A01_RT_402" "sciChem18" 0.572739682001385 2313 11 2.72968612467572e-07 8.73499559896229e-06 2.03784403669725 "Nutlin_100_AB05"
"G08_A01_RT_405" "G08_A01_RT_405" "sciChem18" 2.37217732536674 9580 221 0 0 154.930897887324 "BMS_0.5_AH10"
"G08_A01_RT_406" "G08_A01_RT_406" "sciChem18" 0.26420805909878 1067 17 0.00180278123828197 0.0378584060039213 1.03098420413123 "Dex_100_AC01"
"G08_A01_RT_407" "G08_A01_RT_407" "sciChem18" 1.6607717454316 6707 138 0 0 119.976164079823 "Dex_0.5_AC06"
"G08_A01_RT_420" "G08_A01_RT_420" "sciChem18" 1.17866013243692 4760 43 0 0 23.5132778438367 "Dex_5_BD08"
"G08_A01_RT_422" "G08_A01_RT_422" "sciChem18" 0.908509249140978 3669 149 0 0 128.088938299055 "BMS_0_BG08"
"G08_A01_RT_424" "G08_A01_RT_424" "sciChem18" 3.10413517231706 12536 193 0 0 253.996721311475 "Nutlin_1_AB01"
"G08_A01_RT_428" "G08_A01_RT_428" "sciChem18" 0.302341181030563 1221 10 1.84919780817361e-09 7.02695167105972e-08 2.01705514496873 "SAHA_50_AE10"
"G08_A01_RT_429" "G08_A01_RT_429" "sciChem18" 0.267922324222006 1082 4 0.999999999999657 1 1.00233236151604 "Dex_100_BD05"
"G08_A01_RT_430" "G08_A01_RT_430" "sciChem18" 1.8868466825986 7620 62 1.09068193023521e-07 3.59925036977618e-06 32.6212222968435 "Nutlin_1_BB09"
"G08_A01_RT_431" "G08_A01_RT_431" "sciChem18" 0.464283140403198 1875 10 2.50273223540696e-13 1.12622950593313e-11 1 NA
"G08_A01_RT_432" "G08_A01_RT_432" "sciChem18" 0.430111901269523 1737 14 0.000628000482405737 0.0144440110953319 1.05907172995781 "Nutlin_0_AB12"
"G08_A01_RT_433" "G08_A01_RT_433" "sciChem18" 0.410302487278986 1657 5 6.47158241357287e-50 3.49465450332935e-48 1.00560538116592 "Dex_0.1_BD03"
"G08_A01_RT_436" "G08_A01_RT_436" "sciChem18" 5.51815988473881 22285 979 0 0 11.7962173967527 "Nutlin_5_BA04"
"G08_A01_RT_437" "G08_A01_RT_437" "sciChem18" 0.320664888971809 1295 11 0.144090914518775 1 1.87000562746201 "BMS_0.1_BH11"
"G08_A01_RT_438" "G08_A01_RT_438" "sciChem18" 0.272627060044758 1101 45 3.15453999492849e-35 1.64036079736281e-33 32.8209806157355 "Dex_1_BD01"
"G08_A01_RT_439" "G08_A01_RT_439" "sciChem18" 2.64579485611103 10685 218 0 0 310.951091703057 "Dex_50_AC10"
"G08_A01_RT_440" "G08_A01_RT_440" "sciChem18" 0.261979500024845 1058 8 7.0725915700681e-113 3.88992536353746e-111 2.05966724039013 "BMS_1_AH09"
"G08_A01_RT_445" "G08_A01_RT_445" "sciChem18" 2.14015956400258 8643 142 0 0 111.556494192186 "Nutlin_10_BA11"
"G08_A01_RT_446" "G08_A01_RT_446" "sciChem18" 1.92547503988014 7776 940 0 0 Inf "BMS_0_AG08"
"G08_A01_RT_447" "G08_A01_RT_447" "sciChem18" 1.77640919960136 7174 284 0 0 370.199837530463 "Dex_5_AD08"
"G08_A01_RT_448" "G08_A01_RT_448" "sciChem18" 0.315464917799293 1274 12 0.0255130973045783 0.408209556873253 2.04083947816222 "Nutlin_0.5_BB02"
"G08_A01_RT_449" "G08_A01_RT_449" "sciChem18" 2.16516894916563 8744 143 0 0 50.9259748843358 "BMS_0.5_AH10"
"G08_A01_RT_450" "G08_A01_RT_450" "sciChem18" 0.249598616280759 1008 3 0.000108269387941986 0.00292327347443361 1.00506186726659 "SAHA_5_AE04"
"G08_A01_RT_455" "G08_A01_RT_455" "sciChem18" 0.639844071894327 2584 188 0 0 189.37181874612 "BMS_1_BH01"
"G08_A01_RT_457" "G08_A01_RT_457" "sciChem18" 0.273617530744285 1105 12 1.55749125607852e-10 6.38571414992195e-09 1.02055968018275 "SAHA_10_AE11"
"G08_A01_RT_460" "G08_A01_RT_460" "sciChem18" 2.1520452123969 8691 177 0 0 160.327404113396 "Dex_50_BD06"
"G08_A01_RT_463" "G08_A01_RT_463" "sciChem18" 3.22596306835886 13028 166 0 0 122.652091254753 "Dex_0.5_BC06"
"G08_A01_RT_464" "G08_A01_RT_464" "sciChem18" 0.287979355887424 1163 5 0.983059140395836 1 1.01433486238532 "Nutlin_50_BA02"
"G08_A01_RT_466" "G08_A01_RT_466" "sciChem18" 1.30940226477446 5288 166 0 0 36.8226173541963 "Dex_100_AC01"
"G08_A01_RT_467" "G08_A01_RT_467" "sciChem18" 0.436302343141565 1762 11 8.96862572249969e-12 3.85650906067487e-10 1.99380979178391 "Dex_10_BC11"
"G08_A01_RT_469" "G08_A01_RT_469" "sciChem18" 0.292436474035294 1181 12 0.000277659403598537 0.00666382568636488 1.00685322672758 "BMS_1_AH01"
"G08_A01_RT_479" "G08_A01_RT_479" "sciChem18" 0.332798155041012 1344 10 4.64379962508777e-10 1.85751985003511e-08 1.98875772906127 "Nutlin_0.5_AB10"
"G08_A01_RT_480" "G08_A01_RT_480" "sciChem18" 1.55256282150829 6270 87 0 0 42.5243823146944 "Nutlin_0.5_AA06"
"G08_A01_RT_481" "G08_A01_RT_481" "sciChem18" 0.903309277968462 3648 128 0 0 83.272690106296 "Dex_100_AC09"
"G08_A01_RT_482" "G08_A01_RT_482" "sciChem18" 1.1789077501118 4761 52 0 0 63.3696468820436 "Dex_0.1_AD11"
"G08_A01_RT_484" "G08_A01_RT_484" "sciChem18" 0.504149586059153 2036 8 1.07448974170962e-06 3.1160202509579e-05 1.01364411597499 "Dex_0.1_BC07"
"G08_A01_RT_485" "G08_A01_RT_485" "sciChem18" 0.554663591735021 2240 6 0.309821461344744 1 1 NA
"G08_A01_RT_488" "G08_A01_RT_488" "sciChem18" 2.1305024746822 8604 199 0 0 160.834496510469 "Dex_10_AC11"
"G08_A01_RT_489" "G08_A01_RT_489" "sciChem18" 0.272379442369876 1100 8 3.91337311342345e-05 0.00109574447175857 1.01364411597499 "SAHA_0.5_AE06"
"G08_A01_RT_490" "G08_A01_RT_490" "sciChem18" 0.323883918745271 1308 5 3.25774850350748e-32 1.66145173678882e-30 1.01413227812323 "Nutlin_0.5_BA06"
"G08_A01_RT_495" "G08_A01_RT_495" "sciChem18" 1.3183165010702 5324 41 0 0 20.4431171786121 "Nutlin_0.5_BB10"
"G08_A01_RT_496" "G08_A01_RT_496" "sciChem18" 6.44771663624473 26039 560 0 0 2.65753248836836 "BMS_0.1_AH03"
"G08_A01_RT_497" "G08_A01_RT_497" "sciChem18" 2.05250290709446 8289 463 0 0 593.633233532934 "Dex_100_BD05"
"G08_A01_RT_498" "G08_A01_RT_498" "sciChem18" 2.20132112969836 8890 135 0 0 145.248923959828 "Dex_0.5_BC06"
"G08_A01_RT_499" "G08_A01_RT_499" "sciChem18" 3.78978851406451 15305 46 1.466158956531e-12 6.4510994087364e-11 6.40973871733967 "SAHA_5_BE12"
"G08_A01_RT_502" "G08_A01_RT_502" "sciChem18" 0.505882909783325 2043 9 0.469155474746478 1 1.00513112884835 "SAHA_10_AF07"
"G08_A01_RT_503" "G08_A01_RT_503" "sciChem18" 8.96722647816609 36214 854 0 0 2.0972031981652 "SAHA_100_BE09"
"G08_A01_RT_506" "G08_A01_RT_506" "sciChem18" 1.10883194812028 4478 142 0 0 253.357972544879 "Dex_5_AC12"
"G08_A01_RT_508" "G08_A01_RT_508" "sciChem18" 3.6315608198151 14666 54 0 0 20.5019620667103 "Dex_0.1_BD11"
"G08_A01_RT_510" "G08_A01_RT_510" "sciChem18" 3.24602010002428 13109 991 0 0 5.09520683363995 "Dex_50_AC10"
"G08_A01_RT_512" "G08_A01_RT_512" "sciChem18" 3.50131392282732 14140 138 0 0 90.2805602716469 "BMS_0.1_AH11"
"G08_A01_RT_514" "G08_A01_RT_514" "sciChem18" 0.446949903161479 1805 145 0 0 94.7104142469996 "SAHA_1_AF01"
"G08_A01_RT_515" "G08_A01_RT_515" "sciChem18" 1.89477044819481 7652 389 0 0 369.621456364647 "SAHA_0.5_AF02"
"G08_A01_RT_517" "G08_A01_RT_517" "sciChem18" 0.34839806855856 1407 8 0.610761041748745 1 1.01376936316695 "BMS_1_BH01"
"G08_A01_RT_521" "G08_A01_RT_521" "sciChem18" 0.250836704655168 1013 8 4.22602385430918e-08 1.52136858755131e-06 1.96845070422535 "Dex_1_AD01"
"G08_A01_RT_530" "G08_A01_RT_530" "sciChem18" 1.52879152471965 6174 34 0 0 12.3962382445141 "Nutlin_0.1_BB11"
"G08_A01_RT_533" "G08_A01_RT_533" "sciChem18" 5.33170377555289 21532 1089 0 0 1049.86659255142 "Dex_100_AC09"
"G08_A01_RT_536" "G08_A01_RT_536" "sciChem18" 1.04346088195151 4214 940 0 0 411.774874930517 "Dex_1_AD09"
"G08_A01_RT_541" "G08_A01_RT_541" "sciChem18" 7.43298736459904 30018 538 0 0 1.03323449722551 "SAHA_0_AF04"
"G08_A01_RT_543" "G08_A01_RT_543" "sciChem18" 1.12789850908617 4555 62 0 0 54.9241791044776 "Dex_100_AC09"
"G08_A01_RT_544" "G08_A01_RT_544" "sciChem18" 5.48671244002883 22158 364 0 0 338.583657587549 "SAHA_1_AF09"
"G08_A01_RT_546" "G08_A01_RT_546" "sciChem18" 2.05448384849351 8297 94 0 0 32.7606013013238 "BMS_0_AG08"
"G08_A01_RT_552" "G08_A01_RT_552" "sciChem18" 1.65829556868278 6697 805 0 0 355.196498054475 "SAHA_1_AE05"
"G08_A01_RT_554" "G08_A01_RT_554" "sciChem18" 4.3610424900166 17612 310 0 0 24.413964135826 "Dex_100_BD05"
"G08_A01_RT_558" "G08_A01_RT_558" "sciChem18" 2.71091830460491 10948 105 0 0 51.3120728929385 "SAHA_0_BF12"
"G08_A01_RT_563" "G08_A01_RT_563" "sciChem18" 0.275103236793575 1111 7 7.6104126504216e-28 3.8052063252108e-26 1.00787401574803 "SAHA_50_BE10"
"G08_A01_RT_565" "G08_A01_RT_565" "sciChem18" 0.268417559571769 1084 12 0.00889469489250434 0.151209813172574 1.95267605633803 "BMS_0_BG08"
"G08_A01_RT_566" "G08_A01_RT_566" "sciChem18" 0.290950767986004 1175 8 6.72058067208111e-08 2.35220323522839e-06 1 NA
"G08_A01_RT_570" "G08_A01_RT_570" "sciChem18" 3.00186907259092 12123 95 0 0 37.6311373523928 "SAHA_0.5_BF02"
"G08_A01_RT_571" "G08_A01_RT_571" "sciChem18" 0.270893736320586 1094 5 1.7318256832935e-27 8.48594584813816e-26 1.02866972477064 "SAHA_10_AE11"
"G08_A01_RT_572" "G08_A01_RT_572" "sciChem18" 0.390245455613568 1576 8 8.75125017085615e-08 2.97542505809109e-06 1.96410544026921 "BMS_0.5_BH10"
"G08_A01_RT_575" "G08_A01_RT_575" "sciChem18" 0.462302199004144 1867 14 7.07318705051116e-14 3.25366604323513e-12 1.01224489795918 "Dex_50_AC10"
"G08_A01_RT_577" "G08_A01_RT_577" "sciChem18" 1.09818438810036 4435 197 0 0 325.076162215628 "BMS_0.5_BH10"
"G08_A01_RT_579" "G08_A01_RT_579" "sciChem18" 0.813424061986403 3285 222 0 0 101.747305009512 "BMS_5_BG12"
"G08_A01_RT_580" "G08_A01_RT_580" "sciChem18" 1.07391785596196 4337 37 0 0 29.5562796208531 "SAHA_0.5_BF02"
"G08_A01_RT_582" "G08_A01_RT_582" "sciChem18" 0.391483543987977 1581 76 0 0 68.6465467208357 "Dex_0_BC08"
"G08_A01_RT_583" "G08_A01_RT_583" "sciChem18" 2.94689794876718 11901 194 0 0 181.304057809894 "SAHA_1_AF01"
"G08_A01_RT_588" "G08_A01_RT_588" "sciChem18" 2.26892075494107 9163 380 0 0 626.038498556304 "SAHA_100_AF05"
"G08_A01_RT_589" "G08_A01_RT_589" "sciChem18" 0.371426512322558 1500 13 0.970012622135499 1 1.03228810928283 "Nutlin_5_BA04"
"G08_A01_RT_591" "G08_A01_RT_591" "sciChem18" 1.95147489574272 7881 53 9.66250995821623e-07 2.89875298746487e-05 19.4355165428764 "Nutlin_10_BB07"
"G08_A01_RT_597" "G08_A01_RT_597" "sciChem18" 0.712643668309549 2878 97 0 0 35.7969052224371 "BMS_0.1_AG07"
"G08_A01_RT_599" "G08_A01_RT_599" "sciChem18" 3.27424851496079 13223 264 0 0 1.16501129695058 "Nutlin_0.5_AB10"
"G08_A01_RT_602" "G08_A01_RT_602" "sciChem18" 0.272131824694995 1099 7 1.04357603257147e-10 4.38301933680016e-09 1.05349794238683 "Nutlin_0.5_BB10"
"G08_A01_RT_604" "G08_A01_RT_604" "sciChem18" 0.485825878117907 1962 11 5.45635687169533e-14 2.5644877296968e-12 1.01245753114383 "BMS_1_AH09"
"G08_A01_RT_606" "G08_A01_RT_606" "sciChem18" 1.60456253323345 6480 43 0 0 31.8326848249027 "Nutlin_1_BB01"
"G08_A01_RT_613" "G08_A01_RT_613" "sciChem18" 6.45613563719071 26073 696 0 0 1.84528114706831 "Dex_5_AC04"
"G08_A01_RT_614" "G08_A01_RT_614" "sciChem18" 2.93872656549608 11868 197 0 0 182.466926070039 "Dex_1_AC05"
"G08_A01_RT_617" "G08_A01_RT_617" "sciChem18" 0.680205752900045 2747 17 0.0870016860602957 1 1.87478753541077 "SAHA_1_AE05"
"G08_A01_RT_619" "G08_A01_RT_619" "sciChem18" 0.566796857804224 2289 6 0.00557486297326075 0.105922396491954 1 NA
"G08_A01_RT_622" "G08_A01_RT_622" "sciChem18" 2.00743649026599 8107 128 0 0 131.167206740117 "Dex_10_AD07"
"G08_A01_RT_623" "G08_A01_RT_623" "sciChem18" 3.63626555563785 14685 155 0 0 3.9709915990522 "SAHA_0_AF12"
"G08_A01_RT_624" "G08_A01_RT_624" "sciChem18" 2.77802269449786 11219 47 6.1404750236966e-10 2.39478525924167e-08 41.150146627566 "Nutlin_0.5_BB02"
"G08_A01_RT_629" "G08_A01_RT_629" "sciChem18" 0.389254984914041 1572 13 0.169723604129625 1 1.84373211219233 "Dex_5_AC04"
"G08_A01_RT_630" "G08_A01_RT_630" "sciChem18" 0.483597319043971 1953 11 0.000208341050979517 0.00520852627448793 1.99373219373219 "Dex_50_AC10"
"G08_A01_RT_634" "G08_A01_RT_634" "sciChem18" 1.49585837396038 6041 33 0 0 25.3782352941176 "Dex_5_BD08"
"G08_A01_RT_635" "G08_A01_RT_635" "sciChem18" 0.673520075678239 2720 6 7.4877104722638e-07 2.32119024640178e-05 1.91606043648573 "Dex_5_AC04"
"G08_A01_RT_636" "G08_A01_RT_636" "sciChem18" 2.29987296430128 9288 73 0 0 1.79819342276071 "Dex_5_BD08"
